AgentID,AgentStrategy,EventType,Event
377,NoiseAgent,FINAL_VALUATION,10000000.0
378,NoiseAgent,FINAL_CASH_POSITION,10000000.0
378,NoiseAgent,ENDING_CASH,10000000.0
378,NoiseAgent,FINAL_VALUATION,0.0
379,NoiseAgent,FINAL_CASH_POSITION,10000000.0
379,NoiseAgent,ENDING_CASH,10000000.0
379,NoiseAgent,FINAL_VALUATION,10000000.0
380,NoiseAgent,FINAL_CASH_POSITION,10000000.0
380,NoiseAgent,ENDING_CASH,10000000.0
380,NoiseAgent,FINAL_VALUATION,10000000.0
381,NoiseAgent,FINAL_CASH_POSITION,10000000.0
381,NoiseAgent,ENDING_CASH,10000000.0
381,NoiseAgent,FINAL_VALUATION,10000000.0
382,NoiseAgent,FINAL_CASH_POSITION,10000000.0
382,NoiseAgent,ENDING_CASH,10000000.0
382,NoiseAgent,FINAL_VALUATION,10000000.0
383,NoiseAgent,FINAL_CASH_POSITION,10000000.0
383,NoiseAgent,ENDING_CASH,10000000.0
383,NoiseAgent,FINAL_VALUATION,10000000.0
384,NoiseAgent,FINAL_CASH_POSITION,10000000.0
384,NoiseAgent,ENDING_CASH,10000000.0
384,NoiseAgent,FINAL_VALUATION,10000000.0
385,NoiseAgent,FINAL_CASH_POSITION,10000000.0
385,NoiseAgent,ENDING_CASH,10000000.0
385,NoiseAgent,FINAL_VALUATION,10000000.0
386,NoiseAgent,FINAL_CASH_POSITION,10000000.0
386,NoiseAgent,ENDING_CASH,10000000.0
386,NoiseAgent,FINAL_VALUATION,10000000.0
387,NoiseAgent,FINAL_CASH_POSITION,19996300.0
387,NoiseAgent,ENDING_CASH,9995800.0
387,NoiseAgent,FINAL_VALUATION,0.9896316
388,NoiseAgent,FINAL_CASH_POSITION,10000000.0
388,NoiseAgent,ENDING_CASH,10000000.0
388,NoiseAgent,FINAL_VALUATION,10000000.0
389,NoiseAgent,FINAL_CASH_POSITION,10000000.0
389,NoiseAgent,ENDING_CASH,10000000.0
389,NoiseAgent,FINAL_VALUATION,0.0
390,NoiseAgent,FINAL_CASH_POSITION,10000000.0
390,NoiseAgent,ENDING_CASH,10000000.0
390,NoiseAgent,FINAL_VALUATION,10000000.0
391,NoiseAgent,FINAL_CASH_POSITION,10000000.0
391,NoiseAgent,ENDING_CASH,10000000.0
391,NoiseAgent,FINAL_VALUATION,10000000.0
392,NoiseAgent,FINAL_CASH_POSITION,10000000.0
392,NoiseAgent,ENDING_CASH,10000000.0
392,NoiseAgent,FINAL_VALUATION,0.0
393,NoiseAgent,FINAL_CASH_POSITION,10000000.0
393,NoiseAgent,ENDING_CASH,10000000.0
393,NoiseAgent,FINAL_VALUATION,10000000.0
394,NoiseAgent,FINAL_CASH_POSITION,10000000.0
394,NoiseAgent,ENDING_CASH,10000000.0
394,NoiseAgent,FINAL_VALUATION,10000000.0
395,NoiseAgent,FINAL_CASH_POSITION,10000000.0
395,NoiseAgent,ENDING_CASH,10000000.0
395,NoiseAgent,FINAL_VALUATION,10000000.0
396,NoiseAgent,FINAL_CASH_POSITION,10000000.0
396,NoiseAgent,ENDING_CASH,10000000.0
396,NoiseAgent,FINAL_VALUATION,10000000.0
397,NoiseAgent,FINAL_CASH_POSITION,10000000.0
397,NoiseAgent,ENDING_CASH,10000000.0
397,NoiseAgent,FINAL_VALUATION,10000000.0
398,NoiseAgent,FINAL_CASH_POSITION,10000000.0
398,NoiseAgent,ENDING_CASH,10000000.0
398,NoiseAgent,FINAL_VALUATION,10000000.0
399,NoiseAgent,FINAL_CASH_POSITION,10000000.0
399,NoiseAgent,ENDING_CASH,10000000.0
399,NoiseAgent,FINAL_VALUATION,0.0
400,NoiseAgent,FINAL_CASH_POSITION,10000000.0
400,NoiseAgent,ENDING_CASH,10000000.0
400,NoiseAgent,FINAL_VALUATION,0.0
401,NoiseAgent,FINAL_CASH_POSITION,10000000.0
401,NoiseAgent,ENDING_CASH,10000000.0
401,NoiseAgent,FINAL_VALUATION,10000000.0
402,NoiseAgent,FINAL_CASH_POSITION,10000000.0
402,NoiseAgent,ENDING_CASH,10000000.0
402,NoiseAgent,FINAL_VALUATION,0.0
403,NoiseAgent,FINAL_CASH_POSITION,10000000.0
403,NoiseAgent,ENDING_CASH,10000000.0
403,NoiseAgent,FINAL_VALUATION,10000000.0
404,NoiseAgent,FINAL_CASH_POSITION,3700.0
404,NoiseAgent,ENDING_CASH,10000000.0
404,NoiseAgent,FINAL_VALUATION,-0.9896337
405,NoiseAgent,FINAL_CASH_POSITION,10000000.0
405,NoiseAgent,ENDING_CASH,10000000.0
405,NoiseAgent,FINAL_VALUATION,10000000.0
406,NoiseAgent,FINAL_CASH_POSITION,10000000.0
406,NoiseAgent,ENDING_CASH,10000000.0
406,NoiseAgent,FINAL_VALUATION,0.0
407,NoiseAgent,FINAL_CASH_POSITION,10000000.0
407,NoiseAgent,ENDING_CASH,10000000.0
407,NoiseAgent,FINAL_VALUATION,10000000.0
408,NoiseAgent,FINAL_CASH_POSITION,10000000.0
408,NoiseAgent,ENDING_CASH,10000000.0
408,NoiseAgent,FINAL_VALUATION,0.0
409,NoiseAgent,FINAL_CASH_POSITION,10000000.0
409,NoiseAgent,ENDING_CASH,10000000.0
409,NoiseAgent,FINAL_VALUATION,10000000.0
410,NoiseAgent,FINAL_CASH_POSITION,10000000.0
410,NoiseAgent,ENDING_CASH,10000000.0
410,NoiseAgent,FINAL_VALUATION,0.0
411,NoiseAgent,FINAL_CASH_POSITION,10000000.0
411,NoiseAgent,ENDING_CASH,10000000.0
411,NoiseAgent,FINAL_VALUATION,0.0
412,NoiseAgent,FINAL_CASH_POSITION,10000000.0
412,NoiseAgent,ENDING_CASH,10000000.0
412,NoiseAgent,FINAL_VALUATION,10000000.0
413,NoiseAgent,FINAL_CASH_POSITION,10000000.0
413,NoiseAgent,ENDING_CASH,10000000.0
413,NoiseAgent,FINAL_VALUATION,10000000.0
414,NoiseAgent,FINAL_CASH_POSITION,10000000.0
414,NoiseAgent,ENDING_CASH,10000000.0
414,NoiseAgent,FINAL_VALUATION,10000000.0
415,NoiseAgent,FINAL_CASH_POSITION,10000000.0
415,NoiseAgent,ENDING_CASH,10000000.0
415,NoiseAgent,FINAL_VALUATION,10000000.0
416,NoiseAgent,FINAL_CASH_POSITION,10000000.0
416,NoiseAgent,ENDING_CASH,10000000.0
416,NoiseAgent,FINAL_VALUATION,0.0
417,NoiseAgent,FINAL_CASH_POSITION,10000000.0
417,NoiseAgent,ENDING_CASH,10000000.0
417,NoiseAgent,FINAL_VALUATION,10000000.0
418,NoiseAgent,FINAL_CASH_POSITION,19996300.0
418,NoiseAgent,ENDING_CASH,10000000.0
418,NoiseAgent,FINAL_VALUATION,0.9896316
419,NoiseAgent,FINAL_CASH_POSITION,10000000.0
419,NoiseAgent,ENDING_CASH,10000000.0
419,NoiseAgent,FINAL_VALUATION,0.0
420,NoiseAgent,FINAL_CASH_POSITION,10000000.0
420,NoiseAgent,ENDING_CASH,10000000.0
420,NoiseAgent,FINAL_VALUATION,10000000.0
421,NoiseAgent,FINAL_CASH_POSITION,10000000.0
421,NoiseAgent,ENDING_CASH,10000000.0
421,NoiseAgent,FINAL_VALUATION,10000000.0
422,NoiseAgent,FINAL_CASH_POSITION,10000000.0
422,NoiseAgent,ENDING_CASH,10000000.0
422,NoiseAgent,FINAL_VALUATION,10000000.0
423,NoiseAgent,FINAL_CASH_POSITION,10000000.0
423,NoiseAgent,ENDING_CASH,10000000.0
423,NoiseAgent,FINAL_VALUATION,0.0
424,NoiseAgent,FINAL_CASH_POSITION,10000000.0
424,NoiseAgent,ENDING_CASH,10000000.0
424,NoiseAgent,FINAL_VALUATION,10000000.0
425,NoiseAgent,FINAL_CASH_POSITION,10000000.0
425,NoiseAgent,ENDING_CASH,10000000.0
425,NoiseAgent,FINAL_VALUATION,10000000.0
426,NoiseAgent,FINAL_CASH_POSITION,10000000.0
426,NoiseAgent,ENDING_CASH,10000000.0
426,NoiseAgent,FINAL_VALUATION,10000000.0
427,NoiseAgent,FINAL_CASH_POSITION,10000000.0
427,NoiseAgent,ENDING_CASH,10000000.0
427,NoiseAgent,FINAL_VALUATION,0.0
428,NoiseAgent,FINAL_CASH_POSITION,10000000.0
428,NoiseAgent,ENDING_CASH,10000000.0
428,NoiseAgent,FINAL_VALUATION,0.0
429,NoiseAgent,FINAL_CASH_POSITION,10000000.0
429,NoiseAgent,ENDING_CASH,10000000.0
429,NoiseAgent,FINAL_VALUATION,0.0
430,NoiseAgent,FINAL_CASH_POSITION,10000000.0
430,NoiseAgent,ENDING_CASH,10000000.0
430,NoiseAgent,FINAL_VALUATION,0.0
431,NoiseAgent,FINAL_CASH_POSITION,-500.0
431,NoiseAgent,ENDING_CASH,10000000.0
431,NoiseAgent,FINAL_VALUATION,-0.9900516
432,NoiseAgent,FINAL_CASH_POSITION,10000000.0
432,NoiseAgent,ENDING_CASH,10000000.0
432,NoiseAgent,FINAL_VALUATION,10000000.0
433,NoiseAgent,FINAL_CASH_POSITION,10000000.0
433,NoiseAgent,ENDING_CASH,10000000.0
433,NoiseAgent,FINAL_VALUATION,0.0
434,NoiseAgent,FINAL_CASH_POSITION,10000000.0
434,NoiseAgent,ENDING_CASH,10000000.0
434,NoiseAgent,FINAL_VALUATION,0.0
435,NoiseAgent,FINAL_CASH_POSITION,10000000.0
435,NoiseAgent,ENDING_CASH,10000000.0
435,NoiseAgent,FINAL_VALUATION,10000000.0
436,NoiseAgent,FINAL_CASH_POSITION,19996300.0
436,NoiseAgent,ENDING_CASH,10000000.0
436,NoiseAgent,FINAL_VALUATION,0.9896316
437,NoiseAgent,FINAL_CASH_POSITION,10000000.0
437,NoiseAgent,ENDING_CASH,10000000.0
437,NoiseAgent,FINAL_VALUATION,0.0
438,NoiseAgent,FINAL_CASH_POSITION,10000000.0
438,NoiseAgent,ENDING_CASH,10000000.0
438,NoiseAgent,FINAL_VALUATION,0.0
439,NoiseAgent,FINAL_CASH_POSITION,10000000.0
439,NoiseAgent,ENDING_CASH,10000000.0
439,NoiseAgent,FINAL_VALUATION,10000000.0
440,NoiseAgent,FINAL_CASH_POSITION,10000000.0
440,NoiseAgent,ENDING_CASH,10000000.0
440,NoiseAgent,FINAL_VALUATION,10000000.0
441,NoiseAgent,FINAL_CASH_POSITION,10000000.0
441,NoiseAgent,ENDING_CASH,10000000.0
441,NoiseAgent,FINAL_VALUATION,10000000.0
442,NoiseAgent,FINAL_CASH_POSITION,10000000.0
442,NoiseAgent,ENDING_CASH,10000000.0
442,NoiseAgent,FINAL_VALUATION,0.0
443,NoiseAgent,FINAL_CASH_POSITION,10000000.0
443,NoiseAgent,ENDING_CASH,10000000.0
443,NoiseAgent,FINAL_VALUATION,10000000.0
444,NoiseAgent,FINAL_CASH_POSITION,10000000.0
444,NoiseAgent,ENDING_CASH,10000000.0
444,NoiseAgent,FINAL_VALUATION,0.0
445,NoiseAgent,FINAL_CASH_POSITION,3700.0
445,NoiseAgent,ENDING_CASH,10000000.0
445,NoiseAgent,FINAL_VALUATION,-0.9896337
446,NoiseAgent,FINAL_CASH_POSITION,10000000.0
446,NoiseAgent,ENDING_CASH,10000000.0
446,NoiseAgent,FINAL_VALUATION,0.0
447,NoiseAgent,FINAL_CASH_POSITION,10000000.0
447,NoiseAgent,ENDING_CASH,10000000.0
447,NoiseAgent,FINAL_VALUATION,10000000.0
448,NoiseAgent,FINAL_CASH_POSITION,10000000.0
448,NoiseAgent,ENDING_CASH,10000000.0
448,NoiseAgent,FINAL_VALUATION,10000000.0
449,NoiseAgent,FINAL_CASH_POSITION,10000000.0
449,NoiseAgent,ENDING_CASH,10000000.0
449,NoiseAgent,FINAL_VALUATION,10000000.0
450,NoiseAgent,FINAL_CASH_POSITION,10000000.0
450,NoiseAgent,ENDING_CASH,10000000.0
450,NoiseAgent,FINAL_VALUATION,10000000.0
451,NoiseAgent,FINAL_CASH_POSITION,10000000.0
451,NoiseAgent,ENDING_CASH,10000000.0
451,NoiseAgent,FINAL_VALUATION,0.0
452,NoiseAgent,FINAL_CASH_POSITION,10000000.0
452,NoiseAgent,ENDING_CASH,10000000.0
452,NoiseAgent,FINAL_VALUATION,10000000.0
453,NoiseAgent,FINAL_CASH_POSITION,10000000.0
453,NoiseAgent,ENDING_CASH,10000000.0
453,NoiseAgent,FINAL_VALUATION,0.0
454,NoiseAgent,FINAL_CASH_POSITION,10000000.0
454,NoiseAgent,ENDING_CASH,10000000.0
454,NoiseAgent,FINAL_VALUATION,0.0
455,NoiseAgent,FINAL_CASH_POSITION,10000000.0
455,NoiseAgent,ENDING_CASH,10000000.0
455,NoiseAgent,FINAL_VALUATION,0.0
456,NoiseAgent,FINAL_CASH_POSITION,10000000.0
456,NoiseAgent,ENDING_CASH,10000000.0
456,NoiseAgent,FINAL_VALUATION,10000000.0
457,NoiseAgent,FINAL_CASH_POSITION,10000000.0
457,NoiseAgent,ENDING_CASH,10000000.0
457,NoiseAgent,FINAL_VALUATION,10000000.0
458,NoiseAgent,FINAL_CASH_POSITION,19996300.0
458,NoiseAgent,ENDING_CASH,10000000.0
458,NoiseAgent,FINAL_VALUATION,0.9896316
459,NoiseAgent,FINAL_CASH_POSITION,10000000.0
459,NoiseAgent,ENDING_CASH,10000000.0
459,NoiseAgent,FINAL_VALUATION,0.0
460,NoiseAgent,FINAL_CASH_POSITION,10000000.0
460,NoiseAgent,ENDING_CASH,10000000.0
460,NoiseAgent,FINAL_VALUATION,0.0
461,NoiseAgent,FINAL_CASH_POSITION,10000000.0
461,NoiseAgent,ENDING_CASH,10000000.0
461,NoiseAgent,FINAL_VALUATION,10000000.0
462,NoiseAgent,FINAL_CASH_POSITION,10000000.0
462,NoiseAgent,ENDING_CASH,10000000.0
462,NoiseAgent,FINAL_VALUATION,10000000.0
463,NoiseAgent,FINAL_CASH_POSITION,10000000.0
463,NoiseAgent,ENDING_CASH,10000000.0
463,NoiseAgent,FINAL_VALUATION,0.0
464,NoiseAgent,FINAL_CASH_POSITION,10000000.0
464,NoiseAgent,ENDING_CASH,10000000.0
464,NoiseAgent,FINAL_VALUATION,10000000.0
465,NoiseAgent,FINAL_CASH_POSITION,10000000.0
465,NoiseAgent,ENDING_CASH,10000000.0
465,NoiseAgent,FINAL_VALUATION,0.0
466,NoiseAgent,FINAL_CASH_POSITION,10000000.0
466,NoiseAgent,ENDING_CASH,10000000.0
466,NoiseAgent,FINAL_VALUATION,0.0
467,NoiseAgent,FINAL_CASH_POSITION,10000000.0
467,NoiseAgent,ENDING_CASH,10000000.0
467,NoiseAgent,FINAL_VALUATION,0.0
468,NoiseAgent,FINAL_CASH_POSITION,10000000.0
468,NoiseAgent,ENDING_CASH,10000000.0
468,NoiseAgent,FINAL_VALUATION,10000000.0
469,NoiseAgent,FINAL_CASH_POSITION,10000000.0
469,NoiseAgent,ENDING_CASH,10000000.0
469,NoiseAgent,FINAL_VALUATION,0.0
470,NoiseAgent,FINAL_CASH_POSITION,10000000.0
470,NoiseAgent,ENDING_CASH,10000000.0
470,NoiseAgent,FINAL_VALUATION,10000000.0
471,NoiseAgent,FINAL_CASH_POSITION,10000000.0
471,NoiseAgent,ENDING_CASH,10000000.0
471,NoiseAgent,FINAL_VALUATION,0.0
472,NoiseAgent,FINAL_CASH_POSITION,10000000.0
472,NoiseAgent,ENDING_CASH,10000000.0
472,NoiseAgent,FINAL_VALUATION,0.0
473,NoiseAgent,FINAL_CASH_POSITION,10000000.0
473,NoiseAgent,ENDING_CASH,10000000.0
473,NoiseAgent,FINAL_VALUATION,10000000.0
474,NoiseAgent,FINAL_CASH_POSITION,10000000.0
474,NoiseAgent,ENDING_CASH,10000000.0
474,NoiseAgent,FINAL_VALUATION,0.0
475,NoiseAgent,FINAL_CASH_POSITION,10000000.0
475,NoiseAgent,ENDING_CASH,10000000.0
475,NoiseAgent,FINAL_VALUATION,0.0
476,NoiseAgent,FINAL_CASH_POSITION,10000000.0
476,NoiseAgent,ENDING_CASH,10000000.0
476,NoiseAgent,FINAL_VALUATION,10000000.0
477,NoiseAgent,FINAL_CASH_POSITION,10000000.0
477,NoiseAgent,ENDING_CASH,10000000.0
477,NoiseAgent,FINAL_VALUATION,0.0
478,NoiseAgent,FINAL_CASH_POSITION,10000000.0
478,NoiseAgent,ENDING_CASH,10000000.0
478,NoiseAgent,FINAL_VALUATION,0.0
479,NoiseAgent,FINAL_CASH_POSITION,10000000.0
479,NoiseAgent,ENDING_CASH,10000000.0
479,NoiseAgent,FINAL_VALUATION,10000000.0
480,NoiseAgent,FINAL_CASH_POSITION,10000000.0
480,NoiseAgent,ENDING_CASH,10000000.0
480,NoiseAgent,FINAL_VALUATION,0.0
481,NoiseAgent,FINAL_CASH_POSITION,30001000.0
481,NoiseAgent,ENDING_CASH,10000000.0
481,NoiseAgent,FINAL_VALUATION,1.980099
482,NoiseAgent,FINAL_CASH_POSITION,10000000.0
482,NoiseAgent,ENDING_CASH,10000000.0
482,NoiseAgent,FINAL_VALUATION,0.0
483,NoiseAgent,FINAL_CASH_POSITION,10000000.0
483,NoiseAgent,ENDING_CASH,10000000.0
483,NoiseAgent,FINAL_VALUATION,0.0
484,NoiseAgent,FINAL_CASH_POSITION,10000000.0
484,NoiseAgent,ENDING_CASH,10000000.0
484,NoiseAgent,FINAL_VALUATION,0.0
485,NoiseAgent,FINAL_CASH_POSITION,3700.0
485,NoiseAgent,ENDING_CASH,10000000.0
485,NoiseAgent,FINAL_VALUATION,-0.9896337
486,NoiseAgent,FINAL_CASH_POSITION,10000000.0
486,NoiseAgent,ENDING_CASH,10000000.0
486,NoiseAgent,FINAL_VALUATION,10000000.0
487,NoiseAgent,FINAL_CASH_POSITION,10000000.0
487,NoiseAgent,ENDING_CASH,10000000.0
487,NoiseAgent,FINAL_VALUATION,0.0
488,NoiseAgent,FINAL_CASH_POSITION,10000000.0
488,NoiseAgent,ENDING_CASH,10000000.0
488,NoiseAgent,FINAL_VALUATION,10000000.0
489,NoiseAgent,FINAL_CASH_POSITION,10000000.0
489,NoiseAgent,ENDING_CASH,10000000.0
489,NoiseAgent,FINAL_VALUATION,0.0
490,NoiseAgent,FINAL_CASH_POSITION,10000000.0
490,NoiseAgent,ENDING_CASH,10000000.0
490,NoiseAgent,FINAL_VALUATION,10000000.0
491,NoiseAgent,FINAL_CASH_POSITION,10000000.0
491,NoiseAgent,ENDING_CASH,10000000.0
491,NoiseAgent,FINAL_VALUATION,10000000.0
492,NoiseAgent,FINAL_CASH_POSITION,10000000.0
492,NoiseAgent,ENDING_CASH,10000000.0
492,NoiseAgent,FINAL_VALUATION,0.0
493,NoiseAgent,FINAL_CASH_POSITION,10000000.0
493,NoiseAgent,ENDING_CASH,10000000.0
493,NoiseAgent,FINAL_VALUATION,10000000.0
494,NoiseAgent,FINAL_CASH_POSITION,10000000.0
494,NoiseAgent,ENDING_CASH,10000000.0
494,NoiseAgent,FINAL_VALUATION,0.0
495,NoiseAgent,FINAL_CASH_POSITION,10000000.0
495,NoiseAgent,ENDING_CASH,10000000.0
495,NoiseAgent,FINAL_VALUATION,10000000.0
496,NoiseAgent,FINAL_CASH_POSITION,10000000.0
496,NoiseAgent,ENDING_CASH,10000000.0
496,NoiseAgent,FINAL_VALUATION,10000000.0
497,NoiseAgent,FINAL_CASH_POSITION,10000000.0
497,NoiseAgent,ENDING_CASH,10000000.0
497,NoiseAgent,FINAL_VALUATION,0.0
498,NoiseAgent,FINAL_CASH_POSITION,10000000.0
498,NoiseAgent,ENDING_CASH,10000000.0
498,NoiseAgent,FINAL_VALUATION,0.0
499,NoiseAgent,FINAL_CASH_POSITION,11700085.0
499,NoiseAgent,ENDING_CASH,10000000.0
499,NoiseAgent,FINAL_VALUATION,0.1700085
500,NoiseAgent,FINAL_CASH_POSITION,10000000.0
500,NoiseAgent,ENDING_CASH,10000000.0
500,NoiseAgent,FINAL_VALUATION,0.0
501,NoiseAgent,FINAL_CASH_POSITION,10000000.0
501,NoiseAgent,ENDING_CASH,10000000.0
501,NoiseAgent,FINAL_VALUATION,0.0
502,NoiseAgent,FINAL_CASH_POSITION,10000000.0
502,NoiseAgent,ENDING_CASH,10000000.0
502,NoiseAgent,FINAL_VALUATION,10000000.0
503,NoiseAgent,FINAL_CASH_POSITION,10000000.0
503,NoiseAgent,ENDING_CASH,10000000.0
503,NoiseAgent,FINAL_VALUATION,10000000.0
504,NoiseAgent,FINAL_CASH_POSITION,10000000.0
504,NoiseAgent,ENDING_CASH,10000000.0
504,NoiseAgent,FINAL_VALUATION,10000000.0
505,NoiseAgent,FINAL_CASH_POSITION,10000000.0
505,NoiseAgent,ENDING_CASH,10000000.0
505,NoiseAgent,FINAL_VALUATION,10000000.0
506,NoiseAgent,FINAL_CASH_POSITION,10000000.0
506,NoiseAgent,ENDING_CASH,10000000.0
506,NoiseAgent,FINAL_VALUATION,0.0
507,NoiseAgent,FINAL_CASH_POSITION,10000000.0
507,NoiseAgent,ENDING_CASH,10000000.0
507,NoiseAgent,FINAL_VALUATION,10000000.0
508,NoiseAgent,FINAL_CASH_POSITION,10000000.0
508,NoiseAgent,ENDING_CASH,10000000.0
508,NoiseAgent,FINAL_VALUATION,0.0
509,NoiseAgent,FINAL_CASH_POSITION,9700111.0
509,NoiseAgent,ENDING_CASH,10000000.0
509,NoiseAgent,FINAL_VALUATION,-0.0299889
510,NoiseAgent,FINAL_CASH_POSITION,10000000.0
510,NoiseAgent,ENDING_CASH,10000000.0
510,NoiseAgent,FINAL_VALUATION,10000000.0
511,NoiseAgent,FINAL_CASH_POSITION,10000000.0
511,NoiseAgent,ENDING_CASH,10000000.0
511,NoiseAgent,FINAL_VALUATION,10000000.0
512,NoiseAgent,FINAL_CASH_POSITION,10000000.0
512,NoiseAgent,ENDING_CASH,10000000.0
512,NoiseAgent,FINAL_VALUATION,10000000.0
513,NoiseAgent,FINAL_CASH_POSITION,10000000.0
513,NoiseAgent,ENDING_CASH,10000000.0
513,NoiseAgent,FINAL_VALUATION,10000000.0
514,NoiseAgent,FINAL_CASH_POSITION,10000000.0
514,NoiseAgent,ENDING_CASH,10000000.0
514,NoiseAgent,FINAL_VALUATION,10000000.0
515,NoiseAgent,FINAL_CASH_POSITION,19996300.0
515,NoiseAgent,ENDING_CASH,10000000.0
515,NoiseAgent,FINAL_VALUATION,0.9896337
516,NoiseAgent,FINAL_CASH_POSITION,10000000.0
516,NoiseAgent,ENDING_CASH,10000000.0
516,NoiseAgent,FINAL_VALUATION,0.0
517,NoiseAgent,FINAL_CASH_POSITION,8399920.0
517,NoiseAgent,ENDING_CASH,10000000.0
517,NoiseAgent,FINAL_VALUATION,-0.160008
518,NoiseAgent,FINAL_CASH_POSITION,10000000.0
518,NoiseAgent,ENDING_CASH,10000000.0
518,NoiseAgent,FINAL_VALUATION,10000000.0
519,NoiseAgent,FINAL_CASH_POSITION,10000000.0
519,NoiseAgent,ENDING_CASH,10000000.0
519,NoiseAgent,FINAL_VALUATION,0.0
520,NoiseAgent,FINAL_CASH_POSITION,10000000.0
520,NoiseAgent,ENDING_CASH,10000000.0
520,NoiseAgent,FINAL_VALUATION,10000000.0
521,NoiseAgent,FINAL_CASH_POSITION,10000000.0
521,NoiseAgent,ENDING_CASH,10000000.0
521,NoiseAgent,FINAL_VALUATION,0.0
522,NoiseAgent,FINAL_CASH_POSITION,10000000.0
522,NoiseAgent,ENDING_CASH,10000000.0
522,NoiseAgent,FINAL_VALUATION,10000000.0
523,NoiseAgent,FINAL_CASH_POSITION,10000000.0
523,NoiseAgent,ENDING_CASH,10000000.0
523,NoiseAgent,FINAL_VALUATION,0.0
524,NoiseAgent,FINAL_CASH_POSITION,10000000.0
524,NoiseAgent,ENDING_CASH,10000000.0
524,NoiseAgent,FINAL_VALUATION,0.0
525,NoiseAgent,FINAL_CASH_POSITION,10000000.0
525,NoiseAgent,ENDING_CASH,10000000.0
525,NoiseAgent,FINAL_VALUATION,0.0
526,NoiseAgent,FINAL_CASH_POSITION,10000000.0
526,NoiseAgent,ENDING_CASH,10000000.0
526,NoiseAgent,FINAL_VALUATION,10000000.0
527,NoiseAgent,FINAL_CASH_POSITION,10000000.0
527,NoiseAgent,ENDING_CASH,10000000.0
527,NoiseAgent,FINAL_VALUATION,0.0
528,NoiseAgent,FINAL_CASH_POSITION,10000000.0
528,NoiseAgent,ENDING_CASH,10000000.0
528,NoiseAgent,FINAL_VALUATION,0.0
529,NoiseAgent,FINAL_CASH_POSITION,10000000.0
529,NoiseAgent,ENDING_CASH,10000000.0
529,NoiseAgent,FINAL_VALUATION,10000000.0
530,NoiseAgent,FINAL_CASH_POSITION,-500.0
530,NoiseAgent,ENDING_CASH,9995800.0
530,NoiseAgent,FINAL_VALUATION,-0.9900516
531,NoiseAgent,FINAL_CASH_POSITION,10000000.0
531,NoiseAgent,ENDING_CASH,10000000.0
531,NoiseAgent,FINAL_VALUATION,10000000.0
532,NoiseAgent,FINAL_CASH_POSITION,10000000.0
532,NoiseAgent,ENDING_CASH,10000000.0
532,NoiseAgent,FINAL_VALUATION,0.0
533,NoiseAgent,FINAL_CASH_POSITION,10000000.0
533,NoiseAgent,ENDING_CASH,10000000.0
533,NoiseAgent,FINAL_VALUATION,10000000.0
534,NoiseAgent,FINAL_CASH_POSITION,10000000.0
534,NoiseAgent,ENDING_CASH,10000000.0
534,NoiseAgent,FINAL_VALUATION,10000000.0
535,NoiseAgent,FINAL_CASH_POSITION,10000000.0
535,NoiseAgent,ENDING_CASH,10000000.0
535,NoiseAgent,FINAL_VALUATION,10000000.0
536,NoiseAgent,FINAL_CASH_POSITION,10000000.0
536,NoiseAgent,ENDING_CASH,10000000.0
536,NoiseAgent,FINAL_VALUATION,10000000.0
537,NoiseAgent,FINAL_CASH_POSITION,10000000.0
537,NoiseAgent,ENDING_CASH,10000000.0
537,NoiseAgent,FINAL_VALUATION,0.0
538,NoiseAgent,FINAL_CASH_POSITION,10000000.0
538,NoiseAgent,ENDING_CASH,10000000.0
538,NoiseAgent,FINAL_VALUATION,10000000.0
539,NoiseAgent,FINAL_CASH_POSITION,1303219.0
539,NoiseAgent,ENDING_CASH,10003567.0
539,NoiseAgent,FINAL_VALUATION,-0.8596777
540,NoiseAgent,FINAL_CASH_POSITION,10000000.0
540,NoiseAgent,ENDING_CASH,10000000.0
540,NoiseAgent,FINAL_VALUATION,0.0
541,NoiseAgent,FINAL_CASH_POSITION,10000000.0
541,NoiseAgent,ENDING_CASH,10000000.0
541,NoiseAgent,FINAL_VALUATION,10000000.0
542,NoiseAgent,FINAL_CASH_POSITION,10000000.0
542,NoiseAgent,ENDING_CASH,10000000.0
542,NoiseAgent,FINAL_VALUATION,10000000.0
543,NoiseAgent,FINAL_CASH_POSITION,10000000.0
543,NoiseAgent,ENDING_CASH,10000000.0
543,NoiseAgent,FINAL_VALUATION,10000000.0
544,NoiseAgent,FINAL_CASH_POSITION,10000000.0
544,NoiseAgent,ENDING_CASH,10000000.0
544,NoiseAgent,FINAL_VALUATION,10000000.0
545,NoiseAgent,FINAL_CASH_POSITION,10000000.0
545,NoiseAgent,ENDING_CASH,10000000.0
545,NoiseAgent,FINAL_VALUATION,10000000.0
546,NoiseAgent,FINAL_CASH_POSITION,10000000.0
546,NoiseAgent,ENDING_CASH,10000000.0
546,NoiseAgent,FINAL_VALUATION,10000000.0
547,NoiseAgent,FINAL_CASH_POSITION,20000500.0
547,NoiseAgent,ENDING_CASH,10000000.0
547,NoiseAgent,FINAL_VALUATION,0.9900495
548,NoiseAgent,FINAL_CASH_POSITION,10000000.0
548,NoiseAgent,ENDING_CASH,10000000.0
548,NoiseAgent,FINAL_VALUATION,0.0
549,NoiseAgent,FINAL_CASH_POSITION,10000000.0
549,NoiseAgent,ENDING_CASH,10000000.0
